,0,1,2,3,4,5
17083,(8+0j),(4.869862986280971+0j),(0.22458571228040158+0j),(6.153452059925578+0j),(5.9286364767608175+0j),(-9.699476953289912+0j)
17084,(3+0j),(2.6854252527548694+0j),(0.583738469570423+0j),(2.8325590089839507+0j),(13.463565432638946+0j),(-5.010946123682013+0j)
17085,(8+0j),(0.5325097708487779+0j),(8.511167829237204+0j),(-3.915429016284998+0j),(0.2978301354546797+0j),(4.603218240438106+0j)
17086,(3+0j),(10.967932197946833+0j),(3.633953790048503+0j),(2.5934185810420445+0j),(12.190668761772303+0j),(-2.283480877648367+0j)
17087,(7+0j),(1.7005953673539136+0j),(0.4379348126047457+0j),(-12.432587266039288+0j),(0.5236220802229419+0j),(2.2943613262758156+0j)
17088,(2+0j),(4.400234278265302+0j),(-3.279449369307396+0j),(12.466254405746962+0j),(-2.0708994868178334+0j),(-3.8678338214928427+0j)
17089,(7+0j),(2.975613234072064+0j),(-8.531826948889604+0j),(-11.901904807489839+0j),(2.6425312519517696+0j),(1.187346492749428+0j)
17090,(1+0j),(-7.76056057404293+0j),(1.0112320396203385+0j),(2.2653116215891598+0j),(-2.0697446575810026+0j),(5.271940507995001+0j)
17091,(4+0j),(-1.2339316098505613+0j),(-8.848655871655579+0j),(0.7142957534422286+0j),(0.25415626000791736+0j),(-2.92364509710125+0j)
17092,(5+0j),(-0.4276060458997961+0j),(-3.3637236428293127+0j),(7.127366920331105+0j),(4.472689917917393+0j),(-1.9282320734335658+0j)
17093,(4+0j),(-7.105387253301449+0j),(-0.03139614936683494+0j),(0.9997281521418392+0j),(0.28663148710803654+0j),(0.5253821059009895+0j)
17094,(2+0j),(12.307643325689648+0j),(-0.5515415479216289+0j),(5.742084356485617+0j),(2.96136027014903+0j),(0.3761544958498917+0j)
17095,(7+0j),(-4.19024176441936+0j),(-6.927745014733644+0j),(-9.4634589922114+0j),(0.5543952051188366+0j),(3.599818144056139+0j)
17096,(9+0j),(-5.160398673491277+0j),(-7.304520522288869+0j),(-5.5127491185515956+0j),(-0.3701695409173712+0j),(-3.437180936910036+0j)
17097,(5+0j),(-1.1853383630510408+0j),(-1.6865229395814871+0j),(0.22049432715181055+0j),(2.8873794153175765+0j),(-3.27388017529542+0j)
17098,(7+0j),(-5.485329445984037+0j),(-3.783832150449585+0j),(-4.611042133614133+0j),(-0.803072846631362+0j),(1.4006485028499371+0j)
17099,(7+0j),(-6.528653349084549+0j),(-4.714823411034231+0j),(-4.6744531876861695+0j),(0.30525090327580384+0j),(3.312518885337021+0j)
17100,(6+0j),(19.953968642868507+0j),(-13.137875499762497+0j),(6.5185046767283055+0j),(-18.092149534226344+0j),(6.538129613634303+0j)
17101,(7+0j),(-5.435907252461244+0j),(-9.283940128265204+0j),(-7.465659376670444+0j),(1.9495099487289576+0j),(1.3435227238304903+0j)
17102,(7+0j),(8.483346407906284+0j),(-3.351952270701546+0j),(-7.977489835841524+0j),(-2.088237351935841+0j),(2.452302040178914+0j)
17103,(1+0j),(-6.673736693176089+0j),(3.7735962753510863+0j),(5.171376749956512+0j),(-0.8177427190686227+0j),(5.990532797256896+0j)
17104,(5+0j),(1.6510358918652577+0j),(-7.029530205611704+0j),(5.092777912281091+0j),(6.071163802047598+0j),(-3.981869623282976+0j)
17105,(7+0j),(-6.224162046031673+0j),(-4.9535629749606445+0j),(-5.593082517173026+0j),(1.333949671676221+0j),(0.48472826607871106+0j)
17106,(4+0j),(0.8903220054437619+0j),(4.012322989043452+0j),(-8.024699037835813+0j),(-5.781036889516024+0j),(0.8599487210483896+0j)
17107,(5+0j),(5.824727377872604+0j),(6.655915519432347+0j),(-0.11100992500010949+0j),(8.627344542413182+0j),(-1.2438903894228026+0j)
17108,0j,(8.108465869236845+0j),(10.508451579785556+0j),(-3.7610774215058558+0j),(0.6732404381393645+0j),(-6.464449099635302+0j)
17109,(7+0j),(-4.081386433282978+0j),(-4.621376710762861+0j),(-9.470760780014992+0j),(1.6568886006130557+0j),(2.7528650955906286+0j)
17110,0j,(10.732456219659872+0j),(5.565463013397003+0j),(-7.480358590446053+0j),(3.401637952423411+0j),(-8.128817685616665+0j)
17111,(2+0j),(6.077356782719099+0j),(8.372341751935965+0j),(2.9374632817360826+0j),(3.8916781529525735+0j),(-1.0619183035138744+0j)
17112,(5+0j),(0.42650938966381163+0j),(-5.906178236090672+0j),(2.474892268150073+0j),(5.107126319910079+0j),(-2.2696997669639787+0j)
17113,(3+0j),(-1.4012426414003405+0j),(4.084172267201175+0j),(3.1237197020063583+0j),(8.671402493949941+0j),(-2.4037985159468334+0j)
17114,(5+0j),(-2.176984380143881+0j),(6.943930040054587+0j),(-3.6879939181622325+0j),(6.420257255265872+0j),(1.3750457469888553+0j)
17115,(2+0j),(-2.2020581193790214+0j),(-1.8749762713771247+0j),(10.04721297726575+0j),(2.428356326380877+0j),(2.6408379216873588+0j)
17116,(5+0j),(-4.879333917932288+0j),(3.3242575282754903+0j),(-0.42907025507956836+0j),(-3.0600549511362005+0j),(6.031779851659607+0j)
17117,(6+0j),(-2.292310163398485+0j),(7.189026633590527+0j),(2.5724038741422874+0j),(-3.97670535832523+0j),(-6.165207571006039+0j)
17118,(2+0j),(-5.210539483246936+0j),(2.29377958641864+0j),(6.014088966016547+0j),(-6.4579505425808605+0j),(2.2779014522296537+0j)
17119,(1+0j),(-5.538742695359788+0j),(-0.967908924280481+0j),(2.207566821688207+0j),(-1.1764896986137174+0j),(0.36715770265877756+0j)
17120,(3+0j),(0.8840246606887523+0j),(5.620333516659967+0j),(5.5745930058377775+0j),(0.5496504067195518+0j),(-0.1382863499787859+0j)
17121,(9+0j),(5.070406638684278+0j),(-6.147728454027564+0j),(-7.6067510544291475+0j),(1.297484496571018+0j),(-3.4383421748518272+0j)
17122,0j,(12.918865085276552+0j),(8.008434229549767+0j),(-6.097032843991101+0j),(-3.322423557788215+0j),(7.763700995459684+0j)
17123,(2+0j),(0.36923576663373214+0j),(4.45868559982168+0j),(4.309477301821022+0j),(0.8932583160791979+0j),(-1.3012013840443208+0j)
17124,(8+0j),(-0.08277005601639573+0j),(-3.1309657982350156+0j),(0.2950491883137475+0j),(-0.4327032550138467+0j),(-4.198092303047796+0j)
17125,(2+0j),(-1.08858710472742+0j),(-7.413737790251225+0j),(6.725077172814626+0j),(-1.5635860793436451+0j),(1.5767615081626174+0j)
17126,(8+0j),(-3.513852057706469+0j),(0.6721597248492793+0j),(2.7862732933848733+0j),(4.7629242965115886+0j),(-1.8594976281458826+0j)
17127,(5+0j),(7.188429277799355+0j),(-2.2890644237499194+0j),(5.241707685642731+0j),(7.817559043624597+0j),(-6.286571802200198+0j)
17128,(6+0j),(1.776783351128009+0j),(0.305188471094826+0j),(4.5986440677513345+0j),(0.8774306998477842+0j),(-8.89390687918302+0j)
17129,(2+0j),(2.1699167522006064+0j),(3.1148844420066433+0j),(5.168227364907304+0j),(-1.6123318742823316+0j),(0.6016066969998204+0j)
17130,(5+0j),(-0.7642741893312587+0j),(8.71970341153124+0j),(-2.7647570022987344+0j),(5.673549291275077+0j),(-3.654667914159932+0j)
17131,(2+0j),(11.990069180959727+0j),(11.047901681380216+0j),(-0.48654814882308217+0j),(-3.209012414293569+0j),(-5.369291726961026+0j)
17132,(4+0j),(3.224184630357021+0j),(-6.497296330805309+0j),(-9.88047665789586+0j),(-2.9591770042499945+0j),(1.0418505117151071+0j)
17133,0j,(13.352128135736352+0j),(-0.5229681509073639+0j),(-3.461894067976109+0j),(8.439491234310024+0j),(1.2945044981406022+0j)
17134,(5+0j),(-5.758273757955474+0j),(-0.829176432613039+0j),(-2.1690395179630033+0j),(0.7810629311877354+0j),(0.5021434161131494+0j)
17135,(6+0j),(-2.4906840983371383+0j),(3.2794845664890557+0j),(3.63910973322403+0j),(-7.718277098348213+0j),(-5.056658926304829+0j)
17136,(4+0j),(2.298473235377341+0j),(-8.03910844703499+0j),(-2.274696911163191+0j),(2.00333664695049+0j),(-9.135684456322055+0j)
17137,(6+0j),(-0.5097365735123843+0j),(6.828127931167244+0j),(0.800793783691884+0j),(1.6356477886856906+0j),(-1.4206107073017713+0j)
17138,(8+0j),(-2.6346056589644054+0j),(6.141753240471071+0j),(-2.281470630102496+0j),(4.737303370563652+0j),(-2.1005959923159767+0j)
17139,(6+0j),(9.300998980890457+0j),(-1.3150041325616681+0j),(5.81304586265126+0j),(-5.165432095785171+0j),(-7.956948242428576+0j)
17140,(4+0j),(-4.544072824509635+0j),(-1.6174756036311175+0j),(-3.977367849999435+0j),(-2.59135800399097+0j),(-3.4809887969021505+0j)
17141,(3+0j),(-2.1123888614409405+0j),(-1.8308237996984316+0j),(1.15569498623841+0j),(8.814825543558138+0j),(-0.9908672823422421+0j)
17142,(7+0j),(-5.599522419146807+0j),(-1.2746213014613865+0j),(-7.840077198368133+0j),(0.2765276077751241+0j),(0.08399336419958069+0j)
17143,(8+0j),(5.1422249166466765+0j),(8.758038716646354+0j),(-0.9676563916353945+0j),(1.202566448940931+0j),(-5.427900601859164+0j)
17144,(7+0j),(-4.714483874534824+0j),(0.5477092723720017+0j),(-1.0146824905973402+0j),(0.1740832199071685+0j),(0.07520620319827541+0j)
17145,(7+0j),(7.513406622130032+0j),(-15.03313794106031+0j),(-5.0743503204794695+0j),(1.7683464872500991+0j),(3.1251254493417298+0j)
17146,(1+0j),(-6.89371620615922+0j),(4.080781989488237+0j),(2.134395616253479+0j),(0.8413405275675326+0j),(5.2607377348182505+0j)
17147,(8+0j),(-4.907267494361906+0j),(4.332375816630275+0j),(0.5003007877474597+0j),(0.7170185847480542+0j),(2.1830750041120988+0j)
17148,(7+0j),(-5.924419086195837+0j),(1.1207725937006672+0j),(-4.582991496313648+0j),(-0.9630283699524783+0j),(5.281285734255242+0j)
17149,(3+0j),(2.1560229317591677+0j),(7.516994260089519+0j),(0.9679036181085712+0j),(8.828030894056873+0j),(-4.8281275016256995+0j)
17150,(9+0j),(-7.10990412705288+0j),(3.2906508382161226+0j),(-4.3094294475761155+0j),(3.06375279315317+0j),(0.5315130719604985+0j)
17151,(5+0j),(-5.101431595121679+0j),(2.846961089748476+0j),(-1.6339940384089064+0j),(3.2584524383707185+0j),(-0.08542974476133865+0j)
17152,(8+0j),(-3.773916092070859+0j),(8.485076959364998+0j),(2.2259109251234195+0j),(2.077572037064937+0j),(2.7684956886376852+0j)
17153,(9+0j),(-1.7891550783915642+0j),(-5.689092152536394+0j),(-4.660420215711958+0j),(-1.715180339518354+0j),(-8.723847333732197+0j)
17154,0j,(-1.1142808089197862+0j),(7.064463251933251+0j),(-1.853100498289757+0j),(5.063244363264227+0j),(1.5266932356036456+0j)
17155,(6+0j),(9.575005971083014+0j),(-1.1008230698646082+0j),(1.2827878927404006+0j),(-13.04232098509204+0j),(3.7127733909276497+0j)
17156,(6+0j),(3.3815689496094605+0j),(6.872815513992638+0j),(-2.2496207947620364+0j),(-3.351904899681654+0j),(-2.4240412332868395+0j)
17157,(4+0j),(-7.582329416049035+0j),(0.9307995924232328+0j),(-0.7384480235211974+0j),(-2.1566637593886773+0j),(0.6559493872168805+0j)
17158,(9+0j),(-4.262317156323696+0j),(-6.720897949198828+0j),(0.2796928528943361+0j),(-0.8337618654679825+0j),(1.991724631997901+0j)
17159,(1+0j),(-8.16819238352346+0j),(0.39695746305441915+0j),(1.8906177879882988+0j),(-1.1779352733350992+0j),(5.673462605774725+0j)
17160,(9+0j),(2.97049566943307+0j),(-7.724788039360074+0j),(-6.0325642639632395+0j),(-0.12532939301626578+0j),(-4.435465319207068+0j)
17161,(3+0j),(5.50821916142529+0j),(0.6566986843322669+0j),(10.066713427720313+0j),(6.723690655949988+0j),(-3.0598087099908238+0j)
17162,(8+0j),(0.3249154843774348+0j),(-8.419035556429908+0j),(0.02847913381137644+0j),(-0.21299342929199389+0j),(-0.23946102371449765+0j)
17163,(6+0j),(-3.834978427792459+0j),(5.546446685490864+0j),(1.8399789099736512+0j),(-5.389582323768242+0j),(-4.9261252028735525+0j)
17164,(8+0j),(1.8729243106269156+0j),(11.042870771232144+0j),(-6.683153192480795+0j),(4.014607562786127+0j),(0.9474552801380869+0j)
17165,(5+0j),(1.5475533140585909+0j),(-3.0932746915902665+0j),(-1.7310205395504137+0j),(7.14350575511629+0j),(-2.0126627959757166+0j)
17166,(9+0j),(-7.119931220773053+0j),(-3.0968301005109415+0j),(-4.061691343871289+0j),(-0.44565179834719787+0j),(-3.4673461289782637+0j)
17167,(8+0j),(-1.509755108585697+0j),(-11.21131139620706+0j),(0.42897987541709104+0j),(3.6196131480351204+0j),(-0.34008253445154435+0j)
17168,(5+0j),(8.544835241490327+0j),(-2.624305792187833+0j),(4.175029474559367+0j),(6.8176789708268695+0j),(-4.1919579461484675+0j)
17169,(5+0j),(-4.553376236663025+0j),(3.7950958911538324+0j),(-1.5097309633653901+0j),(5.872483500224222+0j),(-1.0016388874495363+0j)
17170,(7+0j),(-3.0768092436637087+0j),(-10.161927225947586+0j),(-5.228083921354075+0j),(3.694500521400477+0j),(-3.503494952440108+0j)
17171,(7+0j),(-5.702412014330215+0j),(4.836142277792596+0j),(-3.5913991443077977+0j),(2.080193768615602+0j),(5.018486495209804+0j)
17172,(1+0j),(-7.224350717859463+0j),(3.4010926904066876+0j),(4.88892486972701+0j),(-1.196100532667855+0j),(6.34229304919824+0j)
17173,(7+0j),(-2.173248605111791+0j),(-4.132447718695405+0j),(-0.3331205319093299+0j),(0.44088288549275967+0j),(-1.6809917574556799+0j)
17174,(5+0j),(-1.5417344358331546+0j),(-4.7899198829551075+0j),(4.212355888956692+0j),(4.030833159694085+0j),(-2.964295157952408+0j)
17175,(6+0j),(1.7795466403576372+0j),(4.107256977655942+0j),(-0.022394509626211718+0j),(-12.888048773651434+0j),(-9.986640660414404+0j)
17176,(3+0j),(-1.4838476817049064+0j),(0.49667290943159+0j),(2.218584175967428+0j),(7.204307105546768+0j),(0.3513222682846593+0j)
17177,(9+0j),(-8.418944546813538+0j),(-0.1195059994141657+0j),(-5.192814719637737+0j),(-0.1342055849188818+0j),(0.6462370370315349+0j)
17178,(5+0j),(-4.626016126801761+0j),(4.499535212217846+0j),(-3.8507740445470335+0j),(-0.6430022467298783+0j),(4.943649961002314+0j)
17179,(6+0j),(2.234346385834042+0j),(2.4607036159026183+0j),(0.34126280787360813+0j),(-8.842589767642814+0j),(-8.210971740169802+0j)
17180,(4+0j),(-3.1956262827380497+0j),(1.6427315566745053+0j),(-4.070863894774675+0j),(-5.083674817532387+0j),(-1.5672397141637247+0j)
17181,(1+0j),(-6.700319237984522+0j),(2.7610787037401736+0j),(2.377566008134986+0j),(0.8907785239932388+0j),(1.3478694033310907+0j)
17182,(6+0j),(2.7496056088580008+0j),(7.825667691900862+0j),(1.2547316022667776+0j),(-4.356043321413656+0j),(-0.8443946814309631+0j)
17183,(4+0j),(11.801307308562032+0j),(-2.382703452081529+0j),(-1.7636583765086318+0j),(-2.4575198789146446+0j),(-4.169680906938694+0j)
17184,0j,(3.7394093868538163+0j),(4.247404012547874+0j),(0.6393906090894301+0j),(3.341075969969565+0j),(-3.046995135536127+0j)
17185,(7+0j),(-2.8028025340631206+0j),(4.952272076917734+0j),(-9.368208648978143+0j),(0.28510425606018464+0j),(5.6187018565408655+0j)
17186,0j,(19.00416446214909+0j),(3.436649506121994+0j),(-7.76716020337466+0j),(0.07651038572755643+0j),(7.131560477911602+0j)
17187,(9+0j),(-6.306663947034292+0j),(-3.8042375705926577+0j),(-6.864260020292792+0j),(-0.7574332848623714+0j),(-3.091896542262536+0j)
17188,(2+0j),(0.9337871898857087+0j),(3.8022798801413353+0j),(9.90221295298041+0j),(0.7616803141201071+0j),(-1.8285957180131438+0j)
17189,0j,(1.2929635200637353+0j),(8.685159409084733+0j),(-2.671459845081328+0j),(1.6355864651361132+0j),(0.6672427388109439+0j)
17190,(9+0j),(-5.821919047207529+0j),(-3.9815893008700307+0j),(-2.875215925395229+0j),(0.1775029057413493+0j),(-3.2303140067273093+0j)
17191,(7+0j),(-5.667800632012889+0j),(-3.9478063014963265+0j),(-3.549859367266542+0j),(-0.5626676159218112+0j),(-2.079928244661594+0j)
17192,0j,(23.628256592916276+0j),(3.095588793019779+0j),(-5.65949155350173+0j),(2.9616562844688206+0j),(11.47989445082023+0j)
17193,(9+0j),(-4.641465534404592+0j),(-4.449902686482301+0j),(-4.997263167455151+0j),(1.0193472627360238+0j),(-6.95753502074921+0j)
17194,(2+0j),(7.454614535554106+0j),(8.08113660642835+0j),(1.8563557458218396+0j),(-5.533204804064523+0j),(-1.2268300308020452+0j)
17195,(3+0j),(-1.3518376987966627+0j),(0.7817426702684611+0j),(7.854112087730081+0j),(6.478351507701187+0j),(-1.4618265711205394+0j)
17196,(7+0j),(0.5317604159025088+0j),(-1.8816991969164343+0j),(-7.711450450529157+0j),(1.0637786953916901+0j),(7.760444189714376+0j)
17197,(4+0j),(0.551458839450852+0j),(-9.207967736862111+0j),(-1.647120180553614+0j),(-0.19276557063911381+0j),(-5.691273729107844+0j)
17198,(6+0j),(-3.4123533643347677+0j),(1.3602088992091033+0j),(2.2352181382089236+0j),(-5.806429187507468+0j),(-8.53184233638038+0j)
17199,(9+0j),(-1.9962390458398775+0j),(-6.681736949781062+0j),(-1.2235388904990436+0j),(-1.1051744593710697+0j),(-1.0037132492918972+0j)
17200,(2+0j),(1.1860725656211901+0j),(1.057265401170554+0j),(3.8661297466674895+0j),(-2.4625185234957288+0j),(-0.1648949121101613+0j)
17201,(9+0j),(-1.5452727395691317+0j),(-10.7621389812625+0j),(-2.435269068633258+0j),(4.573255138278319+0j),(-7.68120479691119+0j)
17202,(3+0j),(0.8999946739742882+0j),(4.645753040764182+0j),(-2.834134193135253+0j),(10.679015275220042+0j),(-1.3076058632577097+0j)
17203,(5+0j),(-1.02456257373067+0j),(4.620664380494976+0j),(2.735992142492548+0j),(4.613206504451476+0j),(-6.2232328750929184+0j)
17204,(2+0j),(-1.8037894845360671+0j),(-4.7165546851441045+0j),(14.16477490285957+0j),(4.2562482091943+0j),(2.1171373683024433+0j)
17205,(9+0j),(-7.119363256083752+0j),(-2.740115869207342+0j),(-3.5810311819811798+0j),(2.5834707991076233+0j),(-3.4248452188790295+0j)
17206,(7+0j),(7.191603938025297+0j),(-10.311303991314121+0j),(-5.859163790551891+0j),(2.46775906873175+0j),(0.4109974342766072+0j)
17207,(4+0j),(-4.758220828431074+0j),(-6.727808952625068+0j),(-1.30580874410364+0j),(0.14279977922455822+0j),(-1.3180031345962142+0j)
17208,(1+0j),(-7.608520259990051+0j),(0.3152347349463082+0j),(1.509060984844619+0j),(-1.2084859929089204+0j),(2.188140324337211+0j)
17209,(9+0j),(-6.486697667995512+0j),(-4.725927956372905+0j),(-3.166666939874167+0j),(0.3819334830590474+0j),(-2.6231966540736034+0j)
17210,(1+0j),(-8.539198815366134+0j),(1.1714690321627894+0j),(2.255809620561215+0j),(-2.106706792468277+0j),(5.9015444695942+0j)
17211,(1+0j),(-4.693539513896025+0j),(5.0333077640408534+0j),(1.1008930334807232+0j),(-1.0858084977491305+0j),(4.5234410309293684+0j)
17212,(7+0j),(-6.31217620268447+0j),(-1.50604019429177+0j),(-4.166514287700703+0j),(0.3666922138747994+0j),(4.083028692887606+0j)
17213,(7+0j),(-1.4618353352988784+0j),(-18.768790686213507+0j),(-2.9337397790923516+0j),(2.413443812901674+0j),(1.3750220839154912+0j)
17214,(2+0j),(-3.8110603761136583+0j),(3.5930275829383684+0j),(5.780444386922943+0j),(-0.963607387159839+0j),(3.121823763450781+0j)
17215,(2+0j),(5.057546270925214+0j),(-0.7963321115468832+0j),(17.856533267076536+0j),(-7.9542967058723315+0j),(0.5918439448668178+0j)
17216,0j,(16.542191769669763+0j),(10.92545618695895+0j),(-7.272257479726789+0j),(2.098357904006699+0j),(2.8862989978037383+0j)
17217,(1+0j),(-6.735913031923572+0j),(5.678686648886743+0j),(2.384381202304919+0j),(1.5554209570704147+0j),(3.9301363109406298+0j)
17218,(6+0j),(10.493826017849962+0j),(-6.042018129562976+0j),(7.509610566182981+0j),(-8.07167074418138+0j),(-0.41181756663997904+0j)
17219,(3+0j),(-5.750564339469523+0j),(2.8896018593696766+0j),(3.0422822274907824+0j),(1.368438208055468+0j),(4.398772226502433+0j)
17220,(3+0j),(-3.7241793078203287+0j),(-2.383817166475106+0j),(0.09484109410837109+0j),(5.641508870305412+0j),(-3.4931451594985723+0j)
17221,(6+0j),(-3.7359928597771517+0j),(-0.04130044956667445+0j),(2.2908846024381404+0j),(-7.13088711053621+0j),(-3.3110861290253366+0j)
17222,(6+0j),(12.382011509184489+0j),(-10.263888762282606+0j),(7.752480760109818+0j),(-9.60522870698894+0j),(11.748336028019757+0j)
17223,(6+0j),(16.023453886630598+0j),(-5.379575426283285+0j),(7.388661200333627+0j),(-15.477147177959141+0j),(-0.8361747721566213+0j)
17224,(2+0j),(6.9671094294332105+0j),(5.728281809239669+0j),(1.4238249123271784+0j),(-5.0697624196562465+0j),(-1.4202275343681274+0j)
17225,(7+0j),(-5.019244060703703+0j),(1.0177372047446984+0j),(-5.938013013434272+0j),(0.49547676381734557+0j),(1.6195389625468288+0j)
17226,(5+0j),(-1.8918105220480315+0j),(-1.9494744680329734+0j),(-1.7405095912920374+0j),(6.318249374689132+0j),(-5.502155490616653+0j)
17227,(7+0j),(-3.3173161795703434+0j),(-1.5535012650521807+0j),(-8.179251214098928+0j),(2.0513860244234423+0j),(5.975223131980907+0j)
17228,(9+0j),(-3.1341922805901965+0j),(-7.211189296316755+0j),(-2.2080628924721277+0j),(1.9012597578917596+0j),(-3.9101509747599383+0j)
17229,(2+0j),(4.914450486783827+0j),(-10.028440889780489+0j),(8.093664531799416+0j),(-2.3571525854780306+0j),(-3.993547561026265+0j)
17230,0j,(0.5804762671212981+0j),(-2.990218726749494+0j),(3.091183890099488+0j),(-0.5943259197018399+0j),(0.7529236877750045+0j)
17231,(2+0j),(-3.6826464744269796+0j),(-0.9665366482772668+0j),(0.8447101079013267+0j),(-5.644938655614128+0j),(3.614517981406272+0j)
17232,(6+0j),(-3.9973993603835023+0j),(2.6850437245115555+0j),(2.8952258503727055+0j),(-0.5910090076561063+0j),(-0.92958979833244+0j)
17233,(3+0j),(-2.2724594947675074+0j),(5.414685441402293+0j),(3.804683831279853+0j),(4.200689356325047+0j),(-1.9477732039378977+0j)
17234,(8+0j),(3.7023910350010842+0j),(11.346767871902989+0j),(-4.441510841415755+0j),(3.454260355338094+0j),(-2.9448596388121753+0j)
17235,(9+0j),(-4.561880553647802+0j),(-3.046035850621708+0j),(-5.528408403466653+0j),(-0.3170406107601562+0j),(-6.761711326318821+0j)
17236,(8+0j),(6.644882176343922+0j),(-0.33747766980178673+0j),(-5.937872198918859+0j),(1.8560770985194321+0j),(-1.621948764285986+0j)
17237,(7+0j),(-1.6519310532459066+0j),(-19.291333132973666+0j),(-6.186125777566619+0j),(2.918041928948594+0j),(-0.16395970173803565+0j)
17238,(5+0j),(0.6646025693831241+0j),(5.325594538869821+0j),(0.12052615570258395+0j),(4.999239661804638+0j),(-5.263714979171147+0j)
17239,(5+0j),(14.06223281220585+0j),(-3.5692410480611456+0j),(16.92763680587265+0j),(-1.6047059891059081+0j),(-2.9256495729284535+0j)
17240,(1+0j),(-8.035687259300188+0j),(1.57115202528251+0j),(2.7986251797237798+0j),(-2.0889935764981047+0j),(6.486189764643867+0j)
17241,(8+0j),(-1.0202374153295528+0j),(-4.101525479810731+0j),(2.842589210023055+0j),(3.6691685975405557+0j),(-5.239884514485599+0j)
17242,(1+0j),(-7.421432277383353+0j),(1.0744333788605518+0j),(2.52902700260023+0j),(-1.5233371250989596+0j),(3.8018039951437537+0j)
17243,(4+0j),(-2.7609487444508205+0j),(-1.9851174776046927+0j),(-4.199497365381157+0j),(-2.7534471707217034+0j),(-4.2253291677043485+0j)
17244,(5+0j),(-4.123864415741163+0j),(4.9959386808278445+0j),(0.015871355856134733+0j),(-2.2059685118294423+0j),(5.817072015179496+0j)
17245,(5+0j),(-1.2787829499212136+0j),(6.200595054925871+0j),(-3.8051837601398844+0j),(2.1282005605350824+0j),(7.582002841432467+0j)
17246,(5+0j),(2.311563955735837+0j),(6.729347146438342+0j),(-3.3428715563699862+0j),(4.151526687013812+0j),(1.2490323634524299+0j)
17247,(4+0j),(-1.9963991557233844+0j),(0.852463156779785+0j),(-2.360842530940414+0j),(-1.7141728273586236+0j),(-1.771503549290922+0j)
17248,(9+0j),(-3.584587137900027+0j),(-6.011462965210279+0j),(-5.845313993765702+0j),(0.06822956545233029+0j),(-7.054513411593272+0j)
17249,(3+0j),(-1.5242642538916058+0j),(2.536001311003937+0j),(6.960390615247727+0j),(5.054543828794898+0j),(-1.7270507798288046+0j)
17250,(8+0j),(4.810538212710927+0j),(-3.4292419849779954+0j),(-1.7250140626289188+0j),(6.716729463858248+0j),(-5.831240662836142+0j)
17251,0j,(2.3756297861101423+0j),(-0.8819803315854361+0j),(-0.814847044429842+0j),(2.040905781451015+0j),(-6.635002111085739+0j)
17252,0j,(11.093879801702197+0j),(7.239196045924055+0j),(-6.850457073018446+0j),(4.631318800017975+0j),(3.4646876474572736+0j)
17253,(4+0j),(-1.3762755984072896+0j),(-3.064233794791071+0j),(-4.509628885751014+0j),(-3.1098115750129915+0j),(1.284542316115525+0j)
17254,(3+0j),(1.8232115431662752+0j),(-7.223629118041811+0j),(9.209791835004104+0j),(11.614353893379528+0j),(-1.7808837285416534+0j)
17255,(2+0j),(2.7359547202808963+0j),(-2.7794498069271247+0j),(6.495583304663295+0j),(-2.674766841255625+0j),(2.2063344229878394+0j)
17256,0j,(10.69130169541924+0j),(11.49081648056166+0j),(-6.728349172558754+0j),(5.600305267908342+0j),(1.5091415251903402+0j)
17257,(2+0j),(1.2969444441388216+0j),(1.955812224604627+0j),(7.889499560470501+0j),(-4.717064218405544+0j),(-4.640906938100803+0j)
17258,(8+0j),(-4.7390007493178095+0j),(0.3787227053459167+0j),(-0.26012350911139714+0j),(0.09902125750757095+0j),(-1.148914948455781+0j)
17259,(5+0j),(1.5915356922107027+0j),(4.855732959938948+0j),(-6.145731039220452+0j),(-2.5561659146084703+0j),(-1.137136013376792+0j)
17260,(7+0j),(-1.0556159396993505+0j),(-2.5203815826100793+0j),(-6.2371806049556175+0j),(0.28087116023900854+0j),(3.3087472776881564+0j)
17261,(9+0j),(-2.321276072418632+0j),(-2.3866175299473267+0j),(-4.9349715262588685+0j),(-2.8735087853230774+0j),(-4.8693362392054205+0j)
17262,(7+0j),(-3.4154828200633025+0j),(-1.0524298107560053+0j),(-4.917104505634161+0j),(-1.1603508068889796+0j),(3.400044056855101+0j)
17263,(6+0j),(-0.48378060586850047+0j),(2.6651145906398086+0j),(-1.5882907611567147+0j),(-12.874363910845274+0j),(-3.3053785263908395+0j)
17264,(4+0j),(-5.962325864389063+0j),(-0.956034513406714+0j),(-2.1091745099374237+0j),(-1.9822227705664166+0j),(-1.4575974970971495+0j)
17265,(9+0j),(-3.5275780980507605+0j),(-4.577151252176911+0j),(-5.520119274720246+0j),(1.3300429538614669+0j),(-6.440873353408092+0j)
17266,(4+0j),(-2.7450394342527153+0j),(1.9500025300816735+0j),(-3.610140997902304+0j),(-3.7816820462229206+0j),(-6.74366361671458+0j)
17267,(8+0j),(8.403828702516089+0j),(3.7075102642527096+0j),(-8.466399042408861+0j),(2.548727547209904+0j),(0.9303112782291872+0j)
17268,(3+0j),(4.015145544200005+0j),(-3.6342021260932027+0j),(14.349724057848702+0j),(7.210048065598888+0j),(-0.433643371418809+0j)
17269,(9+0j),(11.284537152494167+0j),(-17.310943816506175+0j),(2.07593877473965+0j),(-5.228651021759933+0j),(5.751250316009833+0j)
